County,State,Hazard Score,Wildfire,Volcano,Tornado,Snowfall,Landslide,Hurricane,Earthquake,Drought,Heatwave,Avalanche,Flood
iberville parish,LA,15,Low,None,Medium,Low,High,High,Low,None,High,None,Low
jackson parish,LA,12,Low,None,High,Low,Low,Medium,Low,None,Medium,None,Low
jefferson davis parish,LA,15,Low,None,High,Low,Low,Medium,Low,None,High,None,High
jefferson parish,LA,15,Medium,None,High,Low,Medium,High,Low,None,Medium,None,Low
lafayette parish,LA,14,Low,None,High,Low,Low,High,Low,None,High,None,Low
lafourche parish,LA,15,Medium,None,Medium,Low,Medium,High,Low,None,High,None,Low
lasalle parish,LA,14,High,None,Medium,Low,Low,Medium,Low,None,High,None,Low
lincoln parish,LA,11,Low,None,High,Low,Low,Low,Low,None,Medium,None,Low
livingston parish,LA,16,Medium,None,Medium,Low,Medium,High,Low,None,Medium,None,High
madison parish,LA,12,Low,None,High,Low,Medium,Medium,Low,None,Low,None,Low
morehouse parish,LA,13,Low,None,High,Low,Low,Medium,Low,None,High,None,Low
natchitoches parish,LA,14,Medium,None,Medium,Low,Low,Low,Low,None,High,None,High
orleans parish,LA,13,Low,None,High,Low,Medium,High,Low,None,Low,None,Low
ouachita parish,LA,14,Low,None,High,Low,Low,Low,Low,None,High,None,High
plaquemines parish,LA,15,Medium,None,Medium,Low,Medium,High,Low,None,High,None,Low
pointe coupee parish,LA,15,Low,None,Medium,Low,High,High,Low,None,High,None,Low
rapides parish,LA,13,Medium,None,Medium,Low,Low,Medium,Low,None,High,None,Low
red river parish,LA,11,Low,None,Low,Low,Low,Medium,Low,None,High,None,Low
richland parish,LA,10,Low,None,Medium,Low,Low,Medium,Low,None,Low,None,Low
sabine parish,LA,13,Medium,None,Medium,Low,Low,Medium,Low,None,High,None,Low
st. bernard parish,LA,15,High,None,Low,Low,Medium,High,Low,None,High,None,Low
st. charles parish,LA,17,Medium,None,Medium,Low,High,High,Low,None,High,None,Medium
st. helena parish,LA,15,High,None,Low,Low,Low,High,Low,None,High,None,Medium
st. james parish,LA,16,Low,None,Low,Low,High,High,Low,None,High,None,High
st. john the baptist parish,LA,17,Low,None,High,Low,Medium,High,Low,None,High,None,High
st. landry parish,LA,14,Low,None,Medium,Low,Medium,High,Low,None,High,None,Low
st. martin parish,LA,13,Low,None,Low,Low,Medium,High,Low,None,High,None,Low
st. mary parish,LA,14,Low,None,Medium,Low,Medium,High,Low,None,High,None,Low
st. tammany parish,LA,16,High,None,High,Low,Medium,Medium,Low,None,Medium,None,Medium
tangipahoa parish,LA,19,High,None,High,Low,Medium,High,Low,None,High,None,High
tensas parish,LA,13,Low,None,Medium,Low,High,Low,Low,None,High,None,Low
terrebonne parish,LA,14,Low,None,Medium,Low,Medium,High,Low,None,High,None,Low
union parish,LA,10,Low,None,Medium,Low,Low,Low,Low,None,Low,None,Medium
vermilion parish,LA,14,Medium,None,Medium,Low,Low,Medium,Low,None,Medium,None,High
vernon parish,LA,14,High,None,Medium,Low,Low,Medium,Low,None,Medium,None,Medium
washington parish,LA,17,High,None,High,Low,Medium,High,Low,None,Low,None,High
webster parish,LA,12,Medium,None,High,Low,Low,Medium,Low,None,Low,None,Low
west baton rouge parish,LA,15,Low,None,Medium,Low,High,High,Low,None,High,None,Low
west carroll parish,LA,13,Low,None,High,Low,Low,Medium,Low,None,High,None,Low
west feliciana parish,LA,14,Low,None,Low,Low,High,High,Low,None,High,None,Low
winn parish,LA,12,High,None,Low,Low,Low,Low,Low,None,High,None,Low
barnstable county,MA,13,Low,None,Low,Medium,Low,High,Low,None,Low,None,High
berkshire county,MA,13,Low,None,Low,High,Medium,Medium,Low,None,Medium,None,Low
bristol county,MA,13,Low,None,Low,Medium,Low,Medium,Low,None,Medium,None,High
dukes county,MA,14,Low,None,Low,Medium,Low,High,Low,None,Medium,None,High
essex county,MA,15,Low,None,Medium,Medium,Low,High,Medium,None,Low,None,High
franklin county,MA,14,Low,None,Medium,High,Medium,Medium,Low,None,Medium,None,Low
hampden county,MA,15,Low,None,Medium,High,Medium,Medium,Low,None,Low,None,High
hampshire county,MA,13,Low,None,Medium,High,Medium,Medium,Low,None,Low,None,Low
middlesex county,MA,15,Low,None,Medium,High,Low,Medium,Medium,None,Low,None,High
nantucket county,MA,15,Low,None,None,Medium,Medium,High,Low,None,High,None,High
norfolk county,MA,13,Low,None,Medium,Medium,Low,Medium,Low,None,Low,None,High
plymouth county,MA,12,Low,None,Low,Medium,Low,Medium,Low,None,Low,None,High
suffolk county,MA,12,Low,None,None,Medium,Low,High,Low,None,Low,None,High
worcester county,MA,14,Low,None,Medium,High,Low,Medium,Low,None,Low,None,High
allegany county,MD,11,Low,None,Low,Medium,High,None,Low,None,Medium,None,Low
anne arundel county,MD,14,Low,None,High,Medium,Medium,Low,Low,None,Low,None,High
baltimore city,MD,13,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,High
baltimore county,MD,14,Low,None,Medium,Medium,Medium,Medium,Low,None,Medium,None,Medium
calvert county,MD,11,Low,None,Medium,Medium,Low,Low,Low,None,Low,None,Medium
caroline county,MD,12,Low,None,Low,Medium,Low,Medium,Low,None,Medium,None,Medium
carroll county,MD,12,Low,None,Low,Medium,Medium,Medium,Low,None,Low,None,Medium
cecil county,MD,14,Low,None,Medium,Medium,Low,Medium,Low,None,High,None,Medium
charles county,MD,15,Low,None,High,Medium,Low,Medium,Low,None,Medium,None,High
dorchester county,MD,11,Low,None,Low,Low,Low,Medium,Low,None,Low,None,High
frederick county,MD,15,Low,None,High,Medium,Medium,Medium,Low,None,Medium,None,Medium
garrett county,MD,13,Low,None,Low,High,High,Low,Low,None,Low,None,Medium
harford county,MD,15,Low,None,Medium,Medium,Low,Medium,Low,None,High,None,High
howard county,MD,16,Low,None,Medium,Medium,Medium,High,Low,None,Medium,None,High
kent county,MD,12,Low,None,Medium,Medium,Low,Low,Low,None,Medium,None,Medium
montgomery county,MD,13,Low,None,Medium,Medium,Low,Medium,Low,None,Low,None,High
prince george's county,MD,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
queen anne's county,MD,13,Low,None,Medium,Medium,Low,Medium,Low,None,Medium,None,Medium
somerset county,MD,12,Low,None,Low,Low,Low,High,Low,None,Low,None,High
st. mary's county,MD,13,Low,None,Medium,Medium,Low,Medium,Low,None,Medium,None,Medium
talbot county,MD,13,Low,None,Low,Medium,Low,Medium,Low,None,Medium,None,High
washington county,MD,13,Low,None,Medium,Medium,High,Medium,Low,None,Low,None,Low
wicomico county,MD,13,Low,None,Low,Low,Low,High,Low,None,Medium,None,High
worcester county,MD,12,Low,None,Low,Low,Low,High,Low,None,Low,None,High
androscoggin county,ME,13,Low,None,Low,High,Low,Medium,Medium,None,Low,None,Medium
aroostook county,ME,11,Low,None,Low,High,Low,Low,Medium,None,Low,None,Low
cumberland county,ME,13,Low,None,Low,High,Medium,Medium,Medium,None,Low,None,Low
franklin county,ME,13,Low,None,Low,High,Medium,Medium,Low,None,Medium,None,Low
hancock county,ME,11,Low,None,Low,High,Low,Medium,Low,None,Low,None,Low
kennebec county,ME,14,Low,None,Low,High,Medium,Medium,Medium,None,Low,None,Medium
knox county,ME,11,Low,None,None,High,Low,Medium,Medium,None,Low,None,Low
lincoln county,ME,12,Low,None,Low,High,Low,Low,Medium,None,Medium,None,Low
oxford county,ME,14,Low,None,Low,High,Medium,Medium,Medium,None,Low,None,Medium
penobscot county,ME,11,Low,None,Low,High,Low,Low,Medium,None,Low,None,Low
piscataquis county,ME,11,Low,None,Low,High,Low,Low,Medium,None,Low,None,Low
sagadahoc county,ME,15,Low,None,Low,High,Medium,High,Medium,None,Low,None,Medium
somerset county,ME,11,Low,None,Low,High,Low,Low,Medium,None,Low,None,Low
waldo county,ME,11,Low,None,None,High,Low,Medium,Medium,None,Low,None,Low
washington county,ME,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
york county,ME,13,Low,None,Low,High,Medium,Medium,Medium,None,Low,None,Low
alcona county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
alger county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
allegan county,MI,10,Low,None,Medium,High,Low,None,Low,None,Low,None,Low
alpena county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
antrim county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
arenac county,MI,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
baraga county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
barry county,MI,12,Low,None,Medium,High,Low,None,Low,None,High,None,Low
bay county,MI,13,Low,None,Medium,Medium,Low,None,Low,None,High,None,High
benzie county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
berrien county,MI,14,Low,None,High,High,Low,None,Low,None,High,None,Medium
branch county,MI,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
calhoun county,MI,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
cass county,MI,10,Low,None,Medium,High,Low,None,Low,None,Low,None,Low
charlevoix county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
cheboygan county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
chippewa county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
clare county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
clinton county,MI,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
crawford county,MI,11,Medium,None,Low,High,Low,None,Low,None,Medium,None,Low
delta county,MI,11,Low,None,Low,High,Low,None,Low,None,High,None,Low
dickinson county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
eaton county,MI,11,Low,None,High,Medium,Low,None,Low,None,Low,None,Medium
emmet county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
genesee county,MI,12,Low,None,High,Medium,Low,None,Low,None,Low,None,High
gladwin county,MI,10,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Low
gogebic county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
grand traverse county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
gratiot county,MI,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
hillsdale county,MI,10,Low,None,High,Medium,Low,None,Low,None,Low,None,Low
houghton county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
huron county,MI,9,Low,None,Low,Medium,Low,None,Low,None,Low,None,Medium
ingham county,MI,11,Low,None,High,Medium,Low,None,Low,None,Low,None,Medium
ionia county,MI,11,Low,None,Medium,High,Low,None,Low,None,Medium,None,Low
iosco county,MI,11,Medium,None,Low,High,Low,None,Low,None,Low,None,Medium
iron county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
isabella county,MI,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
jackson county,MI,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
kalamazoo county,MI,12,Low,None,High,High,Low,None,Low,None,Low,None,Medium
kalkaska county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
kent county,MI,11,Low,None,Medium,High,Low,None,Low,None,Medium,None,Low
keweenaw county,MI,9,Low,None,None,High,Low,None,Low,None,Medium,None,Low
lake county,MI,10,Medium,None,Low,High,Low,None,Low,None,Low,None,Low
lapeer county,MI,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
leelanau county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
lenawee county,MI,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
livingston county,MI,12,Low,None,High,Medium,Low,None,Low,None,Medium,None,Medium
luce county,MI,10,Medium,None,Low,High,Low,None,Low,None,Low,None,Low
mackinac county,MI,9,Low,None,None,High,Low,None,Low,None,Medium,None,Low
macomb county,MI,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
manistee county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
marquette county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
mason county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
mecosta county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
menominee county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
midland county,MI,12,Low,None,Low,Medium,Medium,None,Low,None,High,None,Medium
missaukee county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
monroe county,MI,14,Low,None,High,Medium,Medium,None,Low,None,Medium,None,High
montcalm county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
montmorency county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
muskegon county,MI,12,Low,None,Low,High,Low,None,Low,None,High,None,Medium
newaygo county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
oakland county,MI,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
oceana county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
ogemaw county,MI,10,Low,None,Medium,High,Low,None,Low,None,Low,None,Low
ontonagon county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
osceola county,MI,11,Low,None,Medium,High,Low,None,Low,None,Medium,None,Low
oscoda county,MI,11,Medium,None,Low,High,Low,None,Low,None,Medium,None,Low
otsego county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
ottawa county,MI,12,Low,None,Medium,High,Low,None,Low,None,Low,None,High
presque isle county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
roscommon county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
saginaw county,MI,10,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Low
sanilac county,MI,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
schoolcraft county,MI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
shiawassee county,MI,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
st. clair county,MI,13,Low,None,Medium,Medium,Low,None,Low,None,High,None,High
st. joseph county,MI,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
tuscola county,MI,9,Low,None,Low,Medium,Low,None,Low,None,Low,None,Medium
van buren county,MI,12,Low,None,Medium,High,Low,None,Low,None,High,None,Low
washtenaw county,MI,12,Low,None,High,Medium,Medium,None,Low,None,Low,None,Medium
wayne county,MI,13,Low,None,High,Medium,Low,None,Low,None,Medium,None,High
wexford county,MI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
aitkin county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
anoka county,MN,13,Low,None,Medium,High,Low,None,Low,None,Medium,None,High
becker county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
beltrami county,MN,9,Medium,None,Low,Medium,Low,None,Low,None,Low,None,Low
benton county,MN,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
big stone county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
blue earth county,MN,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
brown county,MN,11,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Medium
carlton county,MN,10,Medium,None,Low,High,Low,None,Low,None,Low,None,Low
carver county,MN,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
cass county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
chippewa county,MN,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
chisago county,MN,10,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Medium
clay county,MN,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
clearwater county,MN,9,Medium,None,Low,Medium,Low,None,Low,None,Low,None,Low
cook county,MN,12,Medium,None,Low,High,Low,None,Low,None,High,None,Low
cottonwood county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
crow wing county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
dakota county,MN,12,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,High
dodge county,MN,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
douglas county,MN,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
faribault county,MN,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
fillmore county,MN,10,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
freeborn county,MN,12,Low,None,High,Medium,Low,None,Low,None,Medium,None,Medium
goodhue county,MN,11,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Medium
grant county,MN,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
hennepin county,MN,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
houston county,MN,10,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
hubbard county,MN,9,Medium,None,Low,Medium,Low,None,Low,None,Low,None,Low
isanti county,MN,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
itasca county,MN,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
jackson county,MN,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
kanabec county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
kandiyohi county,MN,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
kittson county,MN,10,Medium,None,Medium,Medium,Low,None,Low,None,Low,None,Low
koochiching county,MN,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
lac qui parle county,MN,9,Low,None,Low,Medium,Low,None,Low,None,Low,None,Medium
lake county,MN,10,Medium,None,Low,High,Low,None,Low,None,Low,None,Low
lake of the woods county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
le sueur county,MN,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
lincoln county,MN,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
lyon county,MN,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
mahnomen county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
marshall county,MN,9,Medium,None,Low,Medium,Low,None,Low,None,Low,None,Low
martin county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
mcleod county,MN,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
meeker county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
mille lacs county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
morrison county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
mower county,MN,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
murray county,MN,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
nicollet county,MN,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
nobles county,MN,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
norman county,MN,10,Low,None,Low,Medium,Low,None,Low,None,Low,None,High
olmsted county,MN,12,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Low
otter tail county,MN,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
pennington county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
pine county,MN,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
pipestone county,MN,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
polk county,MN,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
pope county,MN,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
ramsey county,MN,10,Low,None,Low,High,Low,None,Low,None,Low,None,Medium
red lake county,MN,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
redwood county,MN,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
renville county,MN,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
rice county,MN,12,Low,None,Medium,Medium,Low,None,Low,None,High,None,Medium
rock county,MN,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
roseau county,MN,9,Medium,None,Low,Medium,Low,None,Low,None,Low,None,Low
scott county,MN,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
sherburne county,MN,9,Low,None,Low,Medium,Low,None,Low,None,Low,None,Medium
